,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RF__max_depth,param_RF__max_features,param_RF__min_samples_leaf,param_RF__min_samples_split,param_RF__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
356,14.732684516906739,0.16120243206242116,0.11342797279357911,0.0006220390093729246,50,log2,4,10,200,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 10, 'RF__n_estimators': 200}",0.86142585422186,0.867117043679098,0.8620229603967122,0.8660101215950002,0.8443274913389036,0.8601806942463147,0.008226342772148804,165
357,22.103094387054444,0.18409396675094875,0.16873364448547362,0.0007789281064903422,50,log2,4,10,300,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 10, 'RF__n_estimators': 300}",0.8628364241559677,0.8665056721690103,0.86164323075878,0.8673534406629985,0.8453892398614224,0.8607456015216359,0.007972917570823761,69
358,29.497468996047974,0.2196297011828479,0.22413282394409179,0.0010894061718500798,50,log2,4,10,400,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 10, 'RF__n_estimators': 400}",0.8634304734732695,0.8658419944297263,0.861322600366823,0.8673262685958835,0.8461490387881259,0.8608140751307657,0.0076138829165846005,45
359,37.01998829841614,0.1980082923796406,0.27906007766723634,0.0013202723379272022,50,log2,4,10,500,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 10, 'RF__n_estimators': 500}",0.8633319747299777,0.8651776373887643,0.860668432851029,0.8671510087629917,0.8467583723931797,0.8606174852251884,0.007251592583654052,99
360,7.788283443450927,0.14496038607935371,0.06076240539550781,0.00043418485926709617,70,sqrt,1,2,100,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 2, 'RF__n_estimators': 100}",0.8602183954894369,0.8500135860335575,0.8565950003396509,0.8566554581889816,0.84468989878405,0.8536344677671354,0.005556173851060342,531
361,15.521902179718017,0.1297993435547905,0.11843595504760743,0.0008628704765974535,70,sqrt,1,2,200,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 2, 'RF__n_estimators': 200}",0.8635490116160587,0.8586807961415667,0.8603831261463216,0.8599915087290265,0.8460549555057402,0.8577318796277427,0.006053512300282325,447
362,23.32022523880005,0.21623405180579697,0.1764089584350586,0.0010541866717181587,70,sqrt,1,2,300,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 2, 'RF__n_estimators': 300}",0.8620647374499016,0.8608854697371102,0.8624988112220636,0.8626271992391822,0.8495465661300183,0.8595245567556553,0.00502667840704673,295
363,31.04903883934021,0.3441540780452787,0.2346027374267578,0.001470570151437625,70,sqrt,1,2,400,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 2, 'RF__n_estimators': 400}",0.8619998641396643,0.8612716527409822,0.8628500101895251,0.8619023843488894,0.8474580531213912,0.8590963929080905,0.005840823301301927,341
364,38.706371021270755,0.39494837453886716,0.2924520492553711,0.002206449603081007,70,sqrt,1,2,500,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 2, 'RF__n_estimators': 500}",0.8618524556755653,0.8623350995176958,0.8628486515861692,0.8615963589430066,0.8491094355003056,0.8595484002445485,0.005237024784133898,285
365,7.766246271133423,0.09138835866933384,0.06026039123535156,0.00015548573976317007,70,sqrt,1,5,100,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 5, 'RF__n_estimators': 100}",0.8574363154676993,0.8525123972556211,0.8565773384960261,0.8590574689219481,0.8448532708375789,0.8540873581957747,0.005096398505553545,519
366,15.539607095718384,0.22281312013447296,0.11735649108886718,0.0006596865425874074,70,sqrt,1,5,200,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 5, 'RF__n_estimators': 200}",0.8591175871204403,0.8572189389307792,0.8597731132395897,0.8629267712791252,0.846110658243326,0.8570294137626522,0.005760595843299442,493
367,23.286124181747436,0.21810092931175418,0.17477741241455078,0.0013250718441819205,70,sqrt,1,5,300,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 5, 'RF__n_estimators': 300}",0.8611364717070852,0.8585598804429047,0.8600424563548672,0.8634946674818286,0.8467587120440188,0.8579984376061409,0.005846032197670669,421
368,31.108504867553712,0.26992905942362905,0.23202810287475586,0.0013235224359497797,70,sqrt,1,5,400,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 5, 'RF__n_estimators': 400}",0.8617430881054277,0.8584970450377012,0.8615783574485429,0.8646973711025067,0.8460050268324162,0.8585041777053188,0.006550199837365022,399
369,38.87007341384888,0.35828619967088376,0.2898615837097168,0.0017134713351566115,70,sqrt,1,5,500,"{'RF__max_depth': 70, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 5, 'RF__n_estimators': 500}",0.8619387269886557,0.8592211806263161,0.8624492221995788,0.8644124040486381,0.8463684532300795,0.8588779974186534,0.0064708243555594265,363
